Date,Text,SA
26-11-2012,Netural,0
27-11-2012,bse live stock price ,0
28-11-2012,bse live stock price,0
29-11-2012,Netural,0
30-11-2012,Netural,0
01-12-2012,Netural,0
02-12-2012,Netural,0
03-12-2012,bse stock price,0
04-12-2012,Netural,0
05-12-2012,nifty stock price,0.4019
06-12-2012,Netural,0
07-12-2012,bse live stock price ,0
08-12-2012,bse live stock price sensex stock price,0
09-12-2012,Netural,0
10-12-2012,market stock price,0
11-12-2012,Netural,0
12-12-2012,bse live stock price,0
13-12-2012,bse stock price ,0
14-12-2012,Netural,0
15-12-2012,Netural,0
16-12-2012,nifty stock price  nifty stock price ,0.6597
17-12-2012,Netural,0
18-12-2012,Netural,0
19-12-2012,stock price live forex Wipro Stock Price  Share Price  Live BSE NSE  Wipro Bids Offers  Buy Wipro Stock Share prices  Wipro ,0.5267
20-12-2012,bse stock price,0
21-12-2012,Netural,0
22-12-2012,Netural,0
23-12-2012,stock price live  nifty stock price,0.4019
24-12-2012,market stock price ,0
25-12-2012,Netural,0
26-12-2012,sensex stock price,0
27-12-2012,Analysis of Hindalco Industries Stock Price  Share Price ,0.296
28-12-2012,Netural,0
29-12-2012,Netural,0
30-12-2012,stock price nse,0
31-12-2012,Netural,0
01-01-2013,forex Rohit Ferro Tech Stock Price  Share Price  Live BSE NSE  Rohit Rohit Ferro Tech Stock Share prices  Rohit Ferr free stock price ,0.7717
02-01-2013,Netural,0
03-01-2013,stock price nse,0
04-01-2013,bse live stock price ,0
05-01-2013,bse stock price stock price Anyone know s how to import JUST THE CURRENT STOCK PRICE and not other data into excel for BSE NSE stocks  ,0.4588
06-01-2013,Netural,0
07-01-2013,Srinivasan Jain s receding hairline is directly proportional to NDTV s BSE stock price Really this chap is going bald very fast LOL   nse stock price,0.5874
08-01-2013,Netural,0
09-01-2013,Netural,0
10-01-2013,Netural,0
11-01-2013,Sensex Live            Change               nse stock price,0
12-01-2013,Netural,0
13-01-2013,Netural,0
14-01-2013,Netural,0
15-01-2013,Netural,0
16-01-2013,How to fetch real time stock price data from BSE NSE India   Sensex Live            Change                   sensex stock price,0
17-01-2013,Netural,0
18-01-2013,Netural,0
19-01-2013,Netural,0
20-01-2013,Sensex Live            Change                market stock price ,0
21-01-2013,Lanco Infratech  Despite past underperformance  stock price is showing stability,0
22-01-2013,Sensex Live            Change                   nifty stock price,0.4019
23-01-2013,Jaypee Infratech OFS deferred due to stock price fall,0
24-01-2013,Sensex Live            Change                   stock price  Sensex Live            Change                   bse stock price,0
25-01-2013,L amp T looks good  Rise in stock price buy for future,0.7672
26-01-2013,Netural,0
27-01-2013,Sensex Live            Change                 bse live stock price,0
28-01-2013,Sensex Live            Change                 stock price nse ,0
29-01-2013,Netural,0
30-01-2013,Netural,0
31-01-2013,Sensex Live         Change                stock price,0
01-02-2013,Sensex Live            Change                   sensex stock price Sensex Live            Change                  market stock price ,0
02-02-2013,Sensex Live            Change                   nifty stock price Sensex Live            Change                   free stock price ,0.7184
03-02-2013,Netural,0
04-02-2013,Sensex Live            Change                   stock price,0
05-02-2013,Netural,0
06-02-2013,Sensex Live            Change                  stock price live  Sensex Live            Change                  nifty stock price,0.4019
07-02-2013,Netural,0
08-02-2013,Netural,0
09-02-2013,Sensex Live            Change                  intraday stock price ,0
10-02-2013,Netural,0
11-02-2013,Sensex Live            Change                  stock price ,0
12-02-2013,Netural,0
13-02-2013,Netural,0
14-02-2013,Netural,0
15-02-2013,Sensex Live            Change                  intraday stock price  Sensex Live           Change                  nifty stock price,0.4019
16-02-2013,Netural,0
17-02-2013,Sensex Live            Change                  stock price nse,0
18-02-2013,Netural,0
19-02-2013,Netural,0
20-02-2013,Netural,0
21-02-2013,Netural,0
22-02-2013,Netural,0
23-02-2013,Netural,0
24-02-2013,Netural,0
25-02-2013,Netural,0
26-02-2013,Perquisite so as to those who express so as to encompass avant garde nse but bse stock price index   uLM,0
27-02-2013,Netural,0
28-02-2013,Netural,0
01-03-2013,Sensex Live            Change                live stock price  Sensex Live            Change                stock price nse ,0
02-03-2013,Sensex Live            Change                nse stock price ,0
03-03-2013,Netural,0
04-03-2013,Netural,0
05-03-2013,Looking beyond oil  These three industries will drive growth in Alberta,0.3818
06-03-2013,Sensex Live            Change                 market stock price ,0
07-03-2013,Netural,0
08-03-2013,L amp T sees upgrades as stock price down       in   months,0.5766
09-03-2013,DearAssistant what s Infy stock price on BSE ,0
10-03-2013,Netural,0
11-03-2013,Netural,0
12-03-2013,How to harvest Canada s agriculture potential Sensex Live            Change                stock price nse ,0
13-03-2013,Netural,0
14-03-2013,Incidentally Elcid stock price on BSE Rs     Sensex Live            Change                   nifty stock price,0.4019
15-03-2013,Netural,0
16-03-2013,Sensex Live            Change                   market stock price,0
17-03-2013,Netural,0
18-03-2013,Suggest me a website which gives free email or SMS alerts when the stock price of a script goes up for NSE BSE,0.5106
19-03-2013,Sensex Live           Change                   stock price nse ,0
20-03-2013,Netural,0
21-03-2013,Netural,0
22-03-2013,Sensex Live           Change                  nifty stock price ,0.4019
23-03-2013,Netural,0
24-03-2013,Lakshmi Cement Ltd Stock Price  JKLAKSHMI Share Price       BSE,0.296
25-03-2013,Sensex Live           Change                  live stock price ,0
26-03-2013,Perquisite in behalf of those who have in mind up to encircle influence nse otherwise bse stock price index,0
27-03-2013,Perquisite seeing as how those which try so as to endow with up to date nse and bse stock price index Sensex Live            Change                bse stock price ,0
28-03-2013,Sensex Live            Change                  future stock price,0
29-03-2013,Sensex Live            Change                 bse live stock price ,0
30-03-2013,Sensex Live            Change                 bse stock price  BSE  NSE limit stock price movement in   companies to     BSE  NSE limit stock price movement in   companies to      BSE  NSE limit stock price movement in   companies to      BSE  NSE limit stock price movement in   companies to     ,0
31-03-2013,Netural,0
01-04-2013,BSE and NSE have placed a price band or circuit limit of    percent on stock price movements of four companies ,0
02-04-2013,Sensex Live            Change                future stock price ,0
03-04-2013,Netural,0
04-04-2013,Netural,0
05-04-2013,Netural,0
06-04-2013,Netural,0
07-04-2013,Netural,0
08-04-2013,Sensex Live            Change                  stock price nse  Sensex Live            Change                intraday stock price ,0
09-04-2013,Netural,0
10-04-2013,Sensex Live            Change                 stock price live ,0
11-04-2013,Netural,0
12-04-2013,Netural,0
13-04-2013,Perquisite all for those who strive toward wrap up inwards nse otherwise bse stock price ,0
14-04-2013,Netural,0
15-04-2013,Netural,0
16-04-2013,Netural,0
17-04-2013,Netural,0
18-04-2013,Netural,0
19-04-2013,Netural,0
20-04-2013,Sensex Live            Change                 nifty stock price ,0.4019
21-04-2013,Netural,0
22-04-2013,Sensex Live            Change                 stock price nse Sensex Live            Change                 nifty stock price ,0.4019
23-04-2013,Sensex Live            Change                   market stock price ,0
24-04-2013,Netural,0
25-04-2013,Sensex Live            Change                   bse stock price ,0
26-04-2013,Sensex Live            Change                   nifty stock price  Sensex Live            Change                   sensex stock price,0.4019
27-04-2013,Sensex Live            Change                   bse live stock price ,0
28-04-2013,Sensex Live            Change                   bse live stock price ,0
29-04-2013,Netural,0
30-04-2013,Netural,0
01-05-2013,Sensex Live            Change                   bse stock price  Sensex Live            Change                   nse stock price ,0
02-05-2013,Netural,0
03-05-2013,BSE   BlackRock New Stock Analysis   gold stock price ,0
04-05-2013,Sensex Live            Change                   free stock price ,0.5106
05-05-2013,Sensex Live            Change                   bse stock price ,0
06-05-2013,Sensex Live            Change                   sensex stock price  Sensex Live            Change                   intraday stock price ,0
07-05-2013,Sensex Live            Change                   stock price ,0
08-05-2013,Netural,0
09-05-2013,Netural,0
10-05-2013,Netural,0
11-05-2013,Netural,0
12-05-2013,Netural,0
13-05-2013,Netural,0
14-05-2013,Netural,0
15-05-2013,Netural,0
16-05-2013,Netural,0
17-05-2013,Netural,0
18-05-2013,Netural,0
19-05-2013,Netural,0
20-05-2013,Netural,0
21-05-2013,Garware Wall Ropes   Bse vol      shares   stock price    odd  NSE      shares volumes stock price      SEBI illiquidity being played,0.5423
22-05-2013,Netural,0
23-05-2013,Netural,0
24-05-2013,Netural,0
25-05-2013,Netural,0
26-05-2013,Netural,0
27-05-2013,Niko Resources and partners discover natural gas in biggest Indian field,0.3612
28-05-2013,Netural,0
29-05-2013,Stock Price Update      AM   BSE News  HDIL   Disclosures under Reg        of       THE ECONOMIC TIMES Stock P ,0
30-05-2013,Netural,0
31-05-2013,Netural,0
01-06-2013,Netural,0
02-06-2013,Netural,0
03-06-2013,Netural,0
04-06-2013,Netural,0
05-06-2013,Stock Price Update       AM   BSE News  HDIL   Disclosures under Reg        of       THE ECONOMIC TIMES Stock  ,0
06-06-2013,Increase in MphasiS stock price looks limited,0.1027
07-06-2013,Netural,0
08-06-2013, A gastronomic transition   China s growing hunger for Canada s food,-0.0772
09-06-2013,Netural,0
10-06-2013,Netural,0
11-06-2013,Poet philosopher pair bets on Europe in top fund,0.2023
12-06-2013,Netural,0
13-06-2013,Netural,0
14-06-2013,Netural,0
15-06-2013,Netural,0
16-06-2013,Netural,0
17-06-2013,Jet Airways  I  Stock Price  Jet Airways  I  Share Price  NSE  BSE  ,0.296
18-06-2013,Netural,0
19-06-2013,Netural,0
20-06-2013,Netural,0
21-06-2013,Netural,0
22-06-2013,Netural,0
23-06-2013,Netural,0
24-06-2013,Netural,0
25-06-2013,Netural,0
26-06-2013,Netural,0
27-06-2013,Netural,0
28-06-2013,Netural,0
29-06-2013,Netural,0
30-06-2013,Netural,0
01-07-2013,Netural,0
02-07-2013,Netural,0
03-07-2013,Netural,0
04-07-2013,Netural,0
05-07-2013,Netural,0
06-07-2013,Netural,0
07-07-2013,Netural,0
08-07-2013,Netural,0
09-07-2013,Netural,0
10-07-2013,Netural,0
11-07-2013,Netural,0
12-07-2013,Netural,0
13-07-2013,Netural,0
14-07-2013,Netural,0
15-07-2013,Netural,0
16-07-2013,Netural,0
17-07-2013,Netural,0
18-07-2013,Netural,0
19-07-2013,Netural,0
20-07-2013,Netural,0
21-07-2013,Netural,0
22-07-2013,Netural,0
23-07-2013,Netural,0
24-07-2013,Netural,0
25-07-2013,Netural,0
26-07-2013,Netural,0
27-07-2013,Netural,0
28-07-2013,Netural,0
29-07-2013,Netural,0
30-07-2013,Netural,0
31-07-2013,Netural,0
01-08-2013,Netural,0
02-08-2013,Netural,0
03-08-2013,Netural,0
04-08-2013,Netural,0
05-08-2013,Netural,0
06-08-2013,Netural,0
07-08-2013,Netural,0
08-08-2013,Netural,0
09-08-2013,Netural,0
10-08-2013,bse manubo ang stock price  i take note ta ni nga event para sa analysis  Wala ka nag pa aura ,-0.3612
11-08-2013,Netural,0
12-08-2013,Netural,0
13-08-2013,Netural,0
14-08-2013,Netural,0
15-08-2013,Netural,0
16-08-2013,Netural,0
17-08-2013,Netural,0
18-08-2013,Netural,0
19-08-2013,Netural,0
20-08-2013,Netural,0
21-08-2013,FOMC minutes show broad support for tapering     but no consensus on when,-0.2382
22-08-2013,India s status as an economic powerhouse in jeopardy as country falters India s richest man loses US     billion of his fortune as rupee slides,-0.25
23-08-2013,Netural,0
24-08-2013,Adani Enterprises Stock Price  Adani Enterprises Share Price  NSE  BSE  Stock Market News,0.296
25-08-2013,Netural,0
26-08-2013,Netural,0
27-08-2013,Netural,0
28-08-2013,Netural,0
29-08-2013,BSE launches app for Android  amp  Windows Phone  Both apps allow investors to keep track of stock price movement ,0.2263
30-08-2013,tcs stock price analysis aug     ,0
31-08-2013,Netural,0
01-09-2013,Netural,0
02-09-2013,Netural,0
03-09-2013,Netural,0
04-09-2013,Netural,0
05-09-2013,Netural,0
06-09-2013,Netural,0
07-09-2013,Netural,0
08-09-2013,Netural,0
09-09-2013,Netural,0
10-09-2013,Netural,0
11-09-2013,Netural,0
12-09-2013,Netural,0
13-09-2013,Netural,0
14-09-2013,Netural,0
15-09-2013,Netural,0
16-09-2013,Summers Fed exit expected to boost emerging market assets,0.5267
17-09-2013,Netural,0
18-09-2013,Netural,0
19-09-2013,Netural,0
20-09-2013,Netural,0
21-09-2013,Netural,0
22-09-2013,Netural,0
23-09-2013,Netural,0
24-09-2013,Netural,0
25-09-2013,Netural,0
26-09-2013,Netural,0
27-09-2013,Netural,0
28-09-2013,Netural,0
29-09-2013,Netural,0
30-09-2013,Netural,0
01-10-2013,Netural,0
02-10-2013,Netural,0
03-10-2013,Netural,0
04-10-2013,Netural,0
05-10-2013,Netural,0
06-10-2013,Netural,0
07-10-2013,Netural,0
08-10-2013,Netural,0
09-10-2013,Netural,0
10-10-2013,Netural,0
11-10-2013,Netural,0
12-10-2013,Netural,0
13-10-2013,Netural,0
14-10-2013,Netural,0
15-10-2013,Since the start of      TCS stock price has risen        while Sensex rose        amp  BSE IT Index          showing investor confidence in TCS TCSQ  today  Since the beginning of the year the stock price has risen        while Sensex rose        BSE IT Index rose       ,0.5106
16-10-2013,Netural,0
17-10-2013,Netural,0
18-10-2013,Netural,0
19-10-2013,Netural,0
20-10-2013,Netural,0
21-10-2013,Netural,0
22-10-2013,Netural,0
23-10-2013,Netural,0
24-10-2013,Volumes in Icra  Radico Khaitan  UB shares surge on BSE Sensex  The stock price surged   pct during the day to ,0.296
25-10-2013,Netural,0
26-10-2013,Netural,0
27-10-2013,Netural,0
28-10-2013,Netural,0
29-10-2013,Netural,0
30-10-2013,Netural,0
31-10-2013,Netural,0
01-11-2013,Netural,0
02-11-2013,Netural,0
03-11-2013,Netural,0
04-11-2013,Netural,0
05-11-2013,Netural,0
06-11-2013,Netural,0
07-11-2013,Netural,0
08-11-2013,Indian Oil Corp opposes government stake sale at depressed stock price ,-0.5106
09-11-2013,Netural,0
10-11-2013,Netural,0
11-11-2013,Netural,0
12-11-2013,Netural,0
13-11-2013,Netural,0
14-11-2013,Netural,0
15-11-2013,Netural,0
16-11-2013,Netural,0
17-11-2013,Netural,0
18-11-2013,Netural,0
19-11-2013,Netural,0
20-11-2013,Netural,0
21-11-2013,Netural,0
22-11-2013,Netural,0
23-11-2013,Netural,0
24-11-2013,Netural,0
25-11-2013,Netural,0
26-11-2013,Netural,0
27-11-2013,Netural,0
28-11-2013,Netural,0
29-11-2013,Netural,0
30-11-2013,Netural,0
01-12-2013,Netural,0
02-12-2013,Netural,0
03-12-2013,PowerGrid s strong fundamentals to drive stock price ,0.5106
04-12-2013,Baksheesh in that those which program so as to induct with it nse but bse stock price index  ohTB,0
05-12-2013,Netural,0
06-12-2013,Netural,0
07-12-2013,Netural,0
08-12-2013,Netural,0
09-12-2013,Netural,0
10-12-2013,Netural,0
11-12-2013,Netural,0
12-12-2013,Netural,0
13-12-2013,Netural,0
14-12-2013,Netural,0
15-12-2013,Netural,0
16-12-2013,Netural,0
17-12-2013,Netural,0
18-12-2013,Netural,0
19-12-2013,Netural,0
20-12-2013,Netural,0
